214.00 	26.85833333	35.435	30.50833333	-2	-1	31.09428662	0.999101509	192.6087007
215.00 	27.90333333	37.41666667	32.34729167	0	1	35.69732906	4.429736276	177.4412204
216.00 	27.915	36.97833333	31.780625	0	1	37.4084426	5.001582347	277.1150833
217.00 	27.90333333	35.40175439	31.11680921	0	1	38.12449009	4.561647643	239.3675475
218.00 	27.525	34.69833333	30.27254944	0	1	34.6478681	4.073382106	247.2692866
219.00 	26.28166667	30.18333333	28.45368056	-2	1	31.53796447	2.084834778	61.63088023
220.00 	24.98	26.40666667	25.82027778	-2	-1	29.01739268	1.904623913	35.7131623
221.00 	24.98166667	29.07666667	26.25631944	-2	-1	22.1149586	11.11405474	96.1500115
222.00 	24.07833333	30.53166667	27.18166667	-1	1	16.72170588	14.09311699	209.7921093
223.00 	24.52333333	27.855	26.00743056	-2	1	18.15347222	14.40504347	42.44634227
224.00 	25.64	31.75666667	28.04722222	-2	1	18.68854167	14.74715006	210.7679827
225.00 	23.88	29.23833333	25.86777778	-2	1	18.90180861	15.01628653	68.51219579
226.00 	23.79166667	27.52	25.47701389	0	1	17.92957702	14.20741139	51.88046167
227.00 	24.29666667	29.18666667	26.33638889	-2	-1	14.43645833	13.50316048	120.9490189
228.00 	21.97666667	24.43833333	22.98055556	-2	-1	14.37048611	13.6778829	32.07275881
229.00 	22.66166667	25.65	23.49520833	-2	1	16.56666667	13.27180505	38.37922687
230.00 	21.69	23.45666667	22.67683498	-2	1	15.89722222	12.69840338	39.016681
231.00 	21.80166667	33.395	23.69173611	-1	1	15.21698232	12.28779468	27.07332732
232.00 	21.01666667	37.39	29.63484463	0	1	15.02326389	12.13502834	206.4474266
233.00 	26.39333333	31.29833333	28.23986111	-1	1	16.86215278	13.41349926	152.2193179
234.00 	25.94	32.95666667	28.58097222	-1	-1	14.121875	13.51241508	159.578094
235.00 	25.22	34.825	30.15597222	-2	-1	14.984375	14.15218512	172.8439592
236.00 	24.65833333	30.52	27.05208333	0	1	18.08400107	14.41638034	109.8514027
237.00 	22.13666667	30.74	26.90604167	-2	1	17.84624369	14.18457103	126.0543771
238.00 	21.04333333	24.50833333	23.57069444	-2	1	16.40381944	13.2514378	33.49937678
239.00 	22.83333333	30.085	25.82131944	-2	1	17.25520833	13.72933313	135.7625767
240.00 	23.61333333	32.515	27.04020833	-2	1	16.91642628	13.53876155	65.02300381
241.00 	24.17333333	30.14666667	26.50506944	-1	-1	12.95277778	12.16818451	219.6410626
242.00 	23.96	34.41333333	26.84159722	-2	-1	13.53680556	12.63761851	114.5419682
243.00 	24.46333333	29.79	26.85685852	-1	1	17.50841346	13.65302153	139.3241168
244.00 	23.38333333	33.01333333	27.80477401	-2	1	17.56458333	13.69694998	197.6152286
245.00 	22	27	24.41666667	-2	1	16.90486111	13.24002175	53.73686114
246.00 	21	29	24.79166667	0	1	14.64965278	11.62827105	161.8979718
247.00 	23	30	26.625	-2	1	16.16493056	12.80536878	237.316902
248.00 	24.18166667	30	26.88256944	0	-1	10.40138889	9.710722219	147.9135006
249.00 	23.46166667	31.33833333	26.65544492	0	-1	10.45243056	9.734272736	204.8546418
250.00 	23.845	31.35833333	26.81262476	0	-1	13.12986111	10.32846774	151.0576565
251.00 	24.91833333	31.23333333	27.04590278	-2	1	17.1046131	13.37802593	167.6442305
252.00 	23.82	28.40666667	25.69201389	-2	1	16.59679002	13.06333938	96.22945986
253.00 	23.27666667	28.37666667	25.48236111	-2	1	15.46872329	12.12039922	175.5530677
254.00 	23.985	26.77	25.12395833	-2	1	15.29340278	12.16893467	46.4917415
255.00 	22.565	23.85333333	23.24333333	-2	-1	10.37534722	9.743733425	27.916212
256.00 	23.245	27.76666667	24.94144539	-1	-1	10.03055556	9.329651081	132.6123937
257.00 	22.92166667	28.32	25.06583333	0	1	14.10277778	11.08659009	207.3794434
258.00 	22.41333333	28.50166667	25.05506944	-1	1	15.10753968	11.89737372	136.446987
259.00 	23.84333333	28.335	25.22972222	-2	1	15.10625	11.87120452	106.7681805
260.00 	19.79166667	23.89	21.41326389	-2	1	11.71423611	9.438882502	26.47879334
261.00 	18.61833333	20.6	19.64368056	-2	1	10.25520833	8.161896275	37.01861374
262.00 	19.065	26.63	22.52555556	0	-1	9.222916667	8.585220086	150.8564533
263.00 	21.72666667	27.25833333	24.07763889	-2	-1	8.854419192	8.286416439	146.3248621
264.00 	22.30833333	24.08166667	23.32756944	-2	1	11.55061432	9.155624785	26.25751161
265.00 	22.99333333	25.17666667	23.966875	-2	1	13.97152778	11.19337977	33.28396306
266.00 	19.93833333	26.495	23.2680787	-2	1	12.37152778	9.942410233	85.00632369
267.00 	19.29333333	28.91333333	23.97756944	0	1	12.39479167	9.803589815	229.7490366
268.00 	21.28333333	28.27666667	24.34104167	0	1	12.26663996	9.715334329	164.7507396
269.00 	22.53833333	30.13	25.45375	0	-1	10.88854167	10.192373	168.229861
270.00 	22.73666667	30.04	25.56555556	-1	-1	14.33501603	13.37385069	226.3952725
271.00 	22.95166667	32.04666667	26.32034722	-2	1	16.79861111	13.20417691	153.8063977
272.00 	17	22.86	20.70152937	-2	1	11.73369565	9.128238487	41.65577199
